2018-10-03 17:47,59.33397891,18.07651248,3
2018-10-02 17:55,59.3941126,17.8965029,4
2018-10-02 09:00,59.1932902,17.8525472,1
2018-10-02 09:01,59.19322824566972,17.852419756757,1
2018-10-02 09:02,59.19332202449806,17.85250981489473,1
2018-10-02 09:03,59.19343261678085,17.852889915914812,1
2018-10-02 09:04,59.1935986259815,17.85297898435937,1
2018-10-02 09:05,59.193618560776294,17.853241145117707,1
2018-10-02 09:46,59.1933401,17.8529726,1
2018-10-02 09:47,59.192707137567155,17.853970455018622,1
2018-10-02 09:48,59.19157354085693,17.85487128235899,1
2018-10-02 09:49,59.1956302,17.8533718,1
2018-10-02 09:50,59.1967669,17.8434341,1
2018-10-02 09:51,59.1953302,17.8428614,1
2018-10-02 09:52,59.1970097,17.8404053,1
2018-10-02 09:53,59.1979789,17.8366255,1
2018-10-02 09:54,59.1957256,17.8320646,1
2018-10-02 09:55,59.1957038,17.8320626,1
2018-10-02 09:56,59.1957087,17.8319884,1
2018-10-02 09:57,59.1956695,17.8320895,1
2018-10-02 09:58,59.1956794,17.8320971,1
2018-10-02 09:59,59.1957033,17.8320476,1
2018-10-02 10:00,59.195744012056615,17.832014959567967,1
2018-10-02 10:01,59.19571345415032,17.832107249575657,1
2018-10-02 10:02,59.19568552487742,17.832055394929245,1
2018-10-02 10:03,59.195675,17.8320106,1
2018-10-02 10:04,59.1956829,17.8320213,1
2018-10-02 10:05,59.1957216,17.8320586,1
2018-10-02 10:06,59.195478,17.8313224,1
2018-10-02 10:07,59.1983068,17.8380572,1
2018-10-02 10:08,59.199764327214965,17.84155246780403,1
2018-10-02 10:09,59.2086647,17.8366228,1
2018-10-02 10:10,59.2156038,17.8296772,1
2018-10-02 10:11,59.2235689,17.8367588,1
2018-10-02 10:12,59.2288275,17.8408571,1
2018-10-02 10:13,59.2329623,17.8430354,1
2018-10-02 10:14,59.237903,17.8371901,1
2018-10-02 10:15,59.240366508435095,17.835166957701077,1
2018-10-02 10:16,59.24315795997066,17.834422893537862,1
2018-10-02 10:17,59.243613203302345,17.836104103092566,1
2018-10-02 10:18,59.2435388,17.836101,1
2018-10-02 10:19,59.2435483896772,17.836075777971214,1
2018-10-02 10:20,59.2435413958276,17.83603865488719,1
2018-10-02 10:21,59.24354058100274,17.83602021214482,1
2018-10-02 10:22,59.24354371734398,17.836098119985458,1
2018-10-02 10:23,59.2435595539976,17.83606590440589,1
2018-10-02 10:27,59.2436538,17.8362014,1
2018-10-02 10:28,59.24291,17.8354094,1
2018-10-02 10:29,59.24419697655363,17.83911652701378,1
2018-10-02 10:30,59.2518941,17.85584,1
2018-10-02 10:31,59.25456199201162,17.880256100896077,1
2018-10-02 10:32,59.2641962,17.8972196,1
2018-10-02 10:33,59.2726702,17.9135821,1
2018-10-02 10:34,59.28258610419786,17.926984247425644,1
2018-10-02 10:35,59.287749488135056,17.949506995902613,1
2018-10-02 10:36,59.2890325,17.9716626,1
2018-10-02 10:37,59.2901359,17.9929507,1
2018-10-02 10:38,59.29790340376237,18.007360132012003,1
2018-10-02 10:39,59.30221459342672,18.018220923437756,1
2018-10-02 10:40,59.305815903238354,18.021665469782178,1
2018-10-02 10:41,59.31409836839321,18.033619505635127,1
2018-10-02 10:42,59.31500256662735,18.03461575266777,1
2018-10-02 10:43,59.3166676708609,18.033652599139987,1
2018-10-02 10:44,59.318887188208926,18.032371037509403,1
2018-10-02 10:45,59.32049433541038,18.042785323008463,1
2018-10-02 10:46,59.32114820872692,18.05991850925027,1
2018-10-02 10:47,59.32082187347533,18.067614813406042,1
2018-10-02 10:48,59.320765575579145,18.07039009324774,1
2018-10-02 10:49,59.32004073190917,18.07407276666433,1
